Country_Code,Cuisines,Rating,Rating_text,Votes
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,2
1,"North Indian, Chinese",0,Not rated,0
1,Mughlai,0,Not rated,0
1,North Indian,0,Not rated,0
1,Japanese,0,Not rated,0
1,"Mithai, Bakery, North Indian",0,Not rated,1
1,"North Indian, Chinese, Italian",0,Not rated,1
1,Fast Food,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,"Chinese, North Indian, South Indian",0,Not rated,1
1,North Indian,0,Not rated,1
1,"Chinese, North Indian",0,Not rated,2
1,Bakery,0,Not rated,0
1,"North Indian, Street Food, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,"Fast Food, North Indian, South Indian",0,Not rated,0
1,"Mughlai, North Indian",0,Not rated,0
1,"North Indian, Chinese, Italian, Finger Food",3.4,Average,220
1,"North Indian, European, Chinese",3.4,Average,570
1,"Chinese, Thai",3.8,Good,565
1,"North Indian, Mughlai",3.5,Good,498
1,"Cafe, Beverages",4.1,Very Good,92
1,"North Indian, Chinese",3.2,Average,20
1,Finger Food,0,Not rated,2
1,Finger Food,0,Not rated,0
1,Finger Food,0,Not rated,0
1,Finger Food,0,Not rated,1
1,Cafe,0,Not rated,0
1,"Chinese, Fast Food",3.8,Good,727
1,Fast Food,3.2,Average,62
1,"Fast Food, Beverages",2.6,Average,52
1,Mithai,3.2,Average,16
1,"Pizza, Fast Food",2.8,Average,94
1,"Ice Cream, Desserts",2.9,Average,39
1,"North Indian, Chinese, Fast Food",3.3,Average,255
1,"North Indian, Mughlai, Chinese",2.7,Average,47
1,"Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",3.1,Average,25
1,Chinese,3.1,Average,16
1,Chinese,3.1,Average,105
1,"North Indian, Mughlai, Chinese",3,Average,12
1,Beverages,3.1,Average,17
1,"Mithai, South Indian",3.3,Average,32
1,"North Indian, Chinese",3.4,Average,101
1,"Fast Food, Street Food",3.2,Average,8
1,"American, Fast Food, Salad, Healthy Food",3.4,Average,68
1,Chinese,2.7,Average,20
1,Street Food,3.7,Good,78
1,Desserts,3.5,Good,62
1,"North Indian, Fast Food, Street Food",3.7,Good,142
1,Bakery,3.5,Good,41
1,"Fast Food, Burger",3.6,Good,122
1,Pizza,3.5,Good,20
1,"Bakery, Fast Food",3.7,Good,128
1,"North Indian, Chinese, Continental, Italian",4.1,Very Good,155
1,"North Indian, Mughlai",3.3,Average,28
1,Bakery,3.2,Average,15
1,North Indian,3.2,Average,21
1,Chinese,2.7,Average,9
1,"Raw Meats, Fast Food, North Indian",2.8,Average,13
1,Chinese,3.3,Average,97
1,"Raw Meats, North Indian, Fast Food",3.5,Good,38
1,Street Food,3.8,Good,234
1,Bakery,0,Not rated,3
1,"North Indian, Chinese, Continental, Italian",4.3,Very Good,113
1,North Indian,3.4,Average,33
1,Cafe,3.1,Average,18
1,Ice Cream,3.1,Average,6
1,"Street Food, South Indian, Chinese",2.7,Average,31
1,"Burger, Fast Food",3.3,Average,19
1,"Chinese, Fast Food",3.2,Average,13
1,Pizza,2.9,Average,48
1,Desserts,3.1,Average,25
1,South Indian,3.2,Average,13
1,"North Indian, Mughlai",3.3,Average,79
1,"North Indian, Mughlai",3.2,Average,32
1,Beverages,3.3,Average,11
1,"American, Fast Food",2.6,Average,87
1,"North Indian, Street Food",3.3,Average,28
1,"American, Fast Food, Salad, Healthy Food",2.6,Average,69
1,"Tibetan, Chinese",3.2,Average,41
1,"Chinese, Thai",3.5,Good,120
1,"Burger, Desserts, Fast Food",3.5,Good,107
1,"Ice Cream, Desserts",3.5,Good,33
1,"Finger Food, North Indian",3.8,Good,371
1,"North Indian, Italian, Chinese",2.4,Poor,96
1,"Cafe, Tea",4.1,Very Good,60
1,"Chinese, North Indian, Fast Food, Italian",4.1,Very Good,137
1,"Mughlai, North Indian, Chinese",2.6,Average,34
1,"Chinese, Fast Food",2.9,Average,22
1,North Indian,3.3,Average,27
1,"North Indian, Mughlai",3.6,Good,62
1,"Bakery, Desserts, Fast Food",3.5,Good,57
1,North Indian,3.1,Average,15
1,"North Indian, Fast Food",3.1,Average,17
1,Bakery,3.2,Average,10
1,"Fast Food, Burger",3.1,Average,21
1,"Chinese, North Indian",2.5,Average,20
1,Street Food,3.1,Average,7
1,"North Indian, Mughlai",3,Average,5
1,Ice Cream,3.2,Average,7
1,"North Indian, Mughlai",3.4,Average,57
1,"Bakery, Fast Food",3.2,Average,31
1,North Indian,3,Average,6
1,"North Indian, Mughlai, Fast Food",2.9,Average,8
1,Mughlai,3,Average,4
1,"North Indian, Chinese, Fast Food",3,Average,8
1,"Chinese, North Indian",3.1,Average,9
1,"Bakery, Desserts",2.9,Average,5
1,"North Indian, Fast Food",3.4,Average,25
1,Street Food,3.8,Good,85
1,"North Indian, Chinese",3.5,Good,53
1,Fast Food,3.7,Good,39
1,Ice Cream,3.7,Good,39
1,"Seafood, North Indian",3.6,Good,99
1,South Indian,3.6,Good,20
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,Street Food,0,Not rated,0
1,"Fast Food, Chinese",0,Not rated,0
1,North Indian,0,Not rated,2
1,"Ice Cream, Desserts",0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,0
1,"Burger, Pizza, Fast Food",0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,1
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,3
1,Street Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Asian, North Indian, Mughlai",0,Not rated,1
1,Mithai,0,Not rated,0
1,Fast Food,0,Not rated,0
1,Fast Food,2.9,Average,4
1,Mithai,3,Average,5
1,Bakery,2.9,Average,5
1,Fast Food,3,Average,4
1,"North Indian, Chinese",3.1,Average,8
1,"Ice Cream, Desserts",3.1,Average,9
1,"Raw Meats, North Indian, Fast Food",3.1,Average,14
1,Lebanese,3,Average,6
1,Mughlai,3,Average,4
1,"North Indian, South Indian, Chinese",3,Average,4
1,"South Indian, Chinese",2.7,Average,11
1,Street Food,3.1,Average,12
1,"South Indian, Chinese, Fast Food, Mithai",2.8,Average,11
1,Fast Food,3.1,Average,7
1,Fast Food,3.1,Average,10
1,Beverages,3.1,Average,6
1,"North Indian, Chinese",3,Average,4
1,"North Indian, Chinese",3.1,Average,8
1,North Indian,3,Average,14
1,North Indian,3,Average,11
1,"Chinese, North Indian",3.1,Average,5
1,Chinese,2.6,Average,6
1,"Chinese, Tibetan",2.9,Average,11
1,"North Indian, Mughlai",3.5,Good,14
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,0
1,"North Indian, Chinese, South Indian",0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,1
1,North Indian,0,Not rated,3
1,Street Food,0,Not rated,0
1,Bakery,0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,Chinese,0,Not rated,1
1,Mughlai,0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,Chinese,0,Not rated,1
1,Chinese,0,Not rated,2
1,"North Eastern, North Indian, Chinese",0,Not rated,1
1,North Indian,0,Not rated,1
1,"South Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Italian, Fast Food",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,0
1,Fast Food,0,Not rated,3
1,North Indian,0,Not rated,3
1,"Street Food, North Indian",0,Not rated,0
1,Juices,0,Not rated,0
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Beverages, Fast Food",0,Not rated,0
1,Fast Food,0,Not rated,1
1,Biryani,2.8,Average,22
1,North Indian,3.2,Average,11
1,"Fast Food, Street Food, Chinese",2.9,Average,8
1,"Raw Meats, North Indian, Fast Food",2.9,Average,10
1,"Chinese, Fast Food",3.3,Average,86
1,"North Eastern, North Indian",3,Average,6
1,"Chinese, North Indian",3.2,Average,12
1,"North Indian, Mughlai, Chinese",3.4,Average,135
1,"Mithai, Street Food",3.3,Average,16
1,Cafe,2.9,Average,4
1,"Fast Food, Pizza",2.9,Average,10
1,Fast Food,2.8,Average,7
1,"North Indian, Mughlai",2.8,Average,17
1,Chinese,2.7,Average,16
1,"South Indian, North Indian, Fast Food",2.8,Average,12
1,"American, Fast Food, Salad, Healthy Food",3.4,Average,78
1,Chinese,2.9,Average,20
1,"North Indian, Chinese",2.7,Average,66
1,"Chinese, Thai",3.5,Good,27
1,"Chinese, North Indian",3.5,Good,21
1,"Bakery, Desserts",3.7,Good,21
1,"Mithai, Street Food",0,Not rated,1
1,"Mithai, Street Food",0,Not rated,2
1,"Awadhi, Mughlai",0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,"Continental, Chinese, North Indian",0,Not rated,3
1,Chinese,0,Not rated,0
1,Bakery,0,Not rated,3
1,"North Indian, Chinese",0,Not rated,0
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,Street Food,0,Not rated,1
1,Chinese,0,Not rated,1
1,North Indian,0,Not rated,0
1,"Bakery, Desserts",0,Not rated,2
1,Bakery,0,Not rated,0
1,Mughlai,0,Not rated,0
1,South Indian,0,Not rated,0
1,Bakery,0,Not rated,1
1,"Chinese, Continental, North Indian",0,Not rated,0
1,Chinese,0,Not rated,0
1,Tibetan,0,Not rated,2
1,"North Indian, Chinese",2.3,Poor,32
1,North Indian,2.9,Average,4
1,North Indian,0,Not rated,0
1,Mithai,0,Not rated,1
1,Mithai,0,Not rated,1
1,"Tibetan, Chinese",0,Not rated,0
1,"North Indian, Fast Food",0,Not rated,0
1,"Mughlai, North Indian",0,Not rated,0
1,Mithai,0,Not rated,0
1,"Bakery, Chinese",0,Not rated,0
1,"Mithai, South Indian, Street Food",0,Not rated,0
1,"Desserts, Fast Food",0,Not rated,1
1,Chinese,0,Not rated,1
1,Bakery,0,Not rated,2
1,"Fast Food, Mughlai",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,3
1,"Chinese, Fast Food",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,2
1,North Indian,0,Not rated,0
1,"North Indian, Chinese, South Indian",0,Not rated,1
1,Mughlai,0,Not rated,0
1,"South Indian, Fast Food, North Indian, Chinese",0,Not rated,2
1,"Raw Meats, North Indian, Fast Food",0,Not rated,0
1,"Bakery, Chinese",0,Not rated,0
1,"Chinese, Fast Food, North Indian",0,Not rated,0
1,North Indian,0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,Chinese,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,2
1,"Fast Food, North Indian",0,Not rated,0
1,Bakery,0,Not rated,0
1,"North Indian, Chinese, Street Food",0,Not rated,0
1,Chinese,0,Not rated,0
1,North Indian,0,Not rated,1
1,"Street Food, South Indian, Mithai",0,Not rated,2
1,"Fast Food, South Indian, Mithai",0,Not rated,0
1,"Pizza, Fast Food, Bakery",0,Not rated,1
1,"North Indian, Mughlai",0,Not rated,0
1,Chinese,0,Not rated,0
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Mithai, Chinese",0,Not rated,1
1,Mughlai,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,0
1,Mughlai,0,Not rated,0
1,North Indian,0,Not rated,0
1,Street Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese, Continental",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,2
1,Mithai,0,Not rated,1
1,Chinese,0,Not rated,1
1,Mithai,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,1
1,"Mithai, Street Food",0,Not rated,1
1,"North Indian, Chinese, Mughlai",0,Not rated,0
1,Fast Food,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Fast Food, Bakery",0,Not rated,0
1,North Indian,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,"Bakery, Pizza",0,Not rated,0
1,"Mithai, Street Food, North Indian",0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,Street Food,0,Not rated,0
1,"North Indian, South Indian, Chinese",0,Not rated,0
1,"Bakery, Desserts",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,Bakery,0,Not rated,0
1,"South Indian, Pizza, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,Mithai,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,"North Indian, Chinese",0,Not rated,1
1,"Chinese, Bakery",0,Not rated,0
1,"Italian, Fast Food, South Indian",0,Not rated,0
1,"Street Food, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,"South Indian, North Indian, Chinese",0,Not rated,0
1,Biryani,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,"Chinese, Fast Food",0,Not rated,0
1,"Fast Food, North Indian",0,Not rated,0
1,Street Food,0,Not rated,0
1,North Indian,0,Not rated,1
1,Pizza,0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,0
1,"North Indian, Fast Food",0,Not rated,0
1,Mithai,3,Average,8
1,"North Indian, Mughlai",3.4,Average,23
1,"South Indian, Street Food, Desserts",3,Average,7
1,Cafe,2.6,Average,23
1,Chinese,2.9,Average,4
1,"Desserts, Bakery",3.2,Average,15
1,"South Indian, North Indian",3,Average,4
1,"North Indian, South Indian, Chinese",3.1,Average,13
1,"Chinese, North Indian",2.8,Average,8
1,"Desserts, Ice Cream, Fast Food",3,Average,7
1,Bakery,3,Average,4
1,"Raw Meats, North Indian, Fast Food",3.2,Average,16
1,Fast Food,3.2,Average,10
1,Street Food,3.4,Average,13
1,"North Indian, Chinese, Fast Food",2.8,Average,12
1,North Indian,2.8,Average,12
1,North Indian,3.3,Average,30
1,North Indian,3.1,Average,10
1,"Continental, European, North Indian",3.1,Average,15
1,South Indian,2.8,Average,12
1,"Chinese, North Indian",2.6,Average,32
1,"North Indian, Mughlai",3,Average,7
1,North Indian,2.8,Average,20
1,Desserts,3.1,Average,21
1,"North Indian, Mughlai, Awadhi",3.2,Average,14
1,"Fast Food, North Indian",2.8,Average,14
1,"Bakery, Desserts",0,Not rated,0
1,Mithai,0,Not rated,0
1,"Desserts, Street Food",0,Not rated,1
1,North Indian,0,Not rated,0
1,"Bengali, Chinese",0,Not rated,0
1,Biryani,0,Not rated,0
1,"Fast Food, Chinese",0,Not rated,0
1,Chinese,0,Not rated,1
1,North Indian,0,Not rated,0
1,Chinese,0,Not rated,0
1,Chinese,0,Not rated,0
1,"Raw Meats, Fast Food",0,Not rated,0
1,"Fast Food, Desserts",0,Not rated,2
1,"Chinese, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,3
1,"Mithai, Street Food",0,Not rated,2
1,Chinese,0,Not rated,0
1,"North Indian, Fast Food",0,Not rated,2
1,Chinese,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Raw Meats, Fast Food, North Indian",0,Not rated,0
1,Mughlai,0,Not rated,0
1,Chinese,0,Not rated,2
1,Fast Food,0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,1
1,"Chinese, North Eastern",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"Chinese, Fast Food, Bakery",0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"North Indian, Chinese, South Indian",0,Not rated,0
1,"North Indian, South Indian",0,Not rated,0
1,"North Indian, Mughlai",2.7,Average,38
1,"American, Tex-Mex, Italian, Mexican, North Indian",2.8,Average,105
1,North Indian,2.8,Average,11
1,"Mithai, North Indian, Street Food, Chinese, South Indian, Indian",2.9,Average,4
1,Cafe,3.1,Average,13
1,Cafe,3,Average,38
1,"Ice Cream, Beverages, Fast Food",3.2,Average,9
1,"Pizza, Fast Food",3,Average,71
1,"North Indian, Street Food",3,Average,12
1,North Indian,3.1,Average,8
1,"North Indian, Street Food, Fast Food",3.1,Average,14
1,North Indian,3.2,Average,14
1,"South Indian, Chinese",3.1,Average,11
1,"North Indian, Chinese",3,Average,27
1,"North Indian, South Indian, Fast Food",3.4,Average,29
1,South Indian,2.5,Average,94
1,"North Indian, Chinese",3.1,Average,14
1,"Finger Food, Italian, Middle Eastern",3.7,Good,142
1,"Fast Food, Burger",3.7,Good,177
1,North Indian,3.9,Good,104
1,"Italian, Pizza, Fast Food",3.6,Good,103
1,"South Indian, North Indian, Chinese",3.6,Good,58
1,"American, Fast Food, Salad, Healthy Food",3.6,Good,142
1,Mughlai,0,Not rated,2
1,North Indian,0,Not rated,1
1,"North Indian, Fast Food",0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai",2.4,Poor,184
1,"Bengali, Seafood",4.4,Very Good,1293
1,Finger Food,2.8,Average,21
1,North Indian,3.1,Average,110
1,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",3.4,Average,89
1,Cafe,3.3,Average,32
1,"Fast Food, Italian, Pizza",3.4,Average,42
1,Desserts,3.3,Average,32
1,"North Indian, Fast Food",3.4,Average,24
1,"South Indian, Chinese",2.8,Average,23
1,"Pizza, Fast Food",3.4,Average,85
1,"North Indian, Mughlai",2.9,Average,45
1,"Fast Food, Beverages",3.4,Average,80
1,"North Indian, South Indian, Fast Food",2.7,Average,66
1,"Burger, Fast Food",3.2,Average,31
1,"North Indian, Mughlai",2.7,Average,261
1,"Italian, Pizza, Fast Food",3.3,Average,211
1,"North Indian, Fast Food, Chinese",3.4,Average,84
1,Fast Food,3.4,Average,49
1,"North Indian, Chinese",3.4,Average,80
1,"Cafe, Chinese",3.4,Average,60
1,"American, Fast Food, Salad, Healthy Food",3.4,Average,131
1,"North Indian, Italian, Chinese, Thai",3.4,Average,391
1,"Fast Food, Chinese",3.9,Good,813
1,Street Food,3.7,Good,459
1,"Burger, Fast Food",3.6,Good,426
1,Cafe,3.5,Good,50
1,"Fast Food, Chinese",3.6,Good,69
1,Fast Food,3.8,Good,22
1,"Ice Cream, Desserts",3.6,Good,87
1,"Fast Food, North Indian, Beverages",3.8,Good,201
1,"Fast Food, Burger",3.6,Good,139
1,Chinese,3.8,Good,121
1,"Desserts, Beverages",3.8,Good,23
1,"North Indian, Chinese",3.7,Good,151
1,Chinese,3.8,Good,29
1,Fast Food,3.5,Good,82
1,"North Indian, Chinese, Street Food",3.5,Good,34
1,"Fast Food, Beverages",3.8,Good,99
1,"Fast Food, Beverages",3.9,Good,155
1,Cafe,3.7,Good,294
1,Cafe,3.6,Good,22
1,North Indian,3.8,Good,457
1,Bakery,3.5,Good,13
1,"North Indian, Chinese",4.1,Very Good,937
1,"Fast Food, Beverages",4,Very Good,20
1,"North Indian, Chinese, Continental",4.2,Very Good,42
1,"Cafe, Tea",4.1,Very Good,156
1,"North Indian, Chinese, Italian, Mexican, Lebanese",4,Very Good,537
1,"North Indian, Chinese, Italian, Lebanese, Mexican",4,Very Good,277
1,"North Indian, Continental, Chinese, Fast Food",2.7,Average,24
1,"North Indian, Mughlai",2.9,Average,8
1,"Bakery, Desserts, Fast Food",3.2,Average,88
1,"Thai, Chinese",3,Average,5
1,"Fast Food, North Indian",3.3,Average,47
1,"North Indian, Mughlai, Chinese",3.3,Average,62
1,"North Indian, Fast Food, Chinese, Mithai",2.7,Average,16
1,"Bakery, Desserts",2.9,Average,4
1,"North Indian, Mughlai",2.7,Average,15
1,"Pizza, Fast Food",2.8,Average,95
1,"North Indian, South Indian, Chinese, Mithai",2.8,Average,14
1,"Mithai, Street Food",3,Average,7
1,"Raw Meats, North Indian, Fast Food",3,Average,12
1,"Pizza, Fast Food",3.1,Average,7
1,Beverages,3.3,Average,13
1,North Indian,2.9,Average,9
1,"Fast Food, Burger",3.4,Average,127
1,"North Indian, Chinese, Fast Food",3.1,Average,10
1,"North Indian, Mughlai",2.9,Average,44
1,"North Indian, Chinese",2.9,Average,28
1,"Biryani, North Indian",2.9,Average,5
1,"North Indian, Mughlai",2.9,Average,6
1,"South Indian, Chinese",2.7,Average,14
1,"Biryani, Mughlai",3.2,Average,27
1,"Chinese, Japanese, Thai",2.8,Average,4
1,"Bakery, Desserts",3,Average,8
1,"North Indian, Mughlai, Chinese",2.8,Average,21
1,"Kerala, Biryani",3.6,Good,129
1,"Cafe, Healthy Food, Continental",3.5,Good,29
1,"North Indian, Mughlai, Chinese",3.8,Good,17
1,"Italian, Pizza, Fast Food",3.9,Good,189
1,"Sushi, Asian",3.5,Good,30
1,"Bakery, Desserts",3.6,Good,52
1,North Indian,0,Not rated,1
1,"Turkish, Arabian, Moroccan, Lebanese",0,Not rated,0
1,North Indian,0,Not rated,2
1,Fast Food,0,Not rated,2
1,Bakery,0,Not rated,2
1,Cafe,0,Not rated,2
1,"Bakery, Desserts",0,Not rated,1
1,"Bakery, Desserts",0,Not rated,2
1,Pizza,0,Not rated,2
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,"Chinese, Indian",0,Not rated,1
1,"Chinese, Seafood, Asian",4.2,Very Good,391
1,"Cafe, Italian, Lebanese",3.2,Average,36
1,Mughlai,3.4,Average,38
1,"North Indian, Fast Food",2.9,Average,10
1,Bakery,3.1,Average,7
1,"North Indian, Mughlai",3.2,Average,40
1,"Mughlai, Biryani",3.9,Good,251
1,"Mughlai, North Indian",3.7,Good,360
1,North Indian,0,Not rated,2
1,Mughlai,0,Not rated,0
1,"Fast Food, North Indian, South Indian",2.2,Poor,251
1,North Indian,3.3,Average,27
1,North Indian,0,Not rated,0
1,"Chinese, South Indian",0,Not rated,0
1,North Indian,0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,0
1,Bakery,0,Not rated,0
1,"Fast Food, North Indian",0,Not rated,0
1,"North Indian, Chinese, South Indian",0,Not rated,0
1,North Indian,3,Average,10
1,"Mughlai, North Indian, Chinese",3.2,Average,18
1,"North Indian, Fast Food",3,Average,6
1,"Bakery, Desserts",3.5,Good,26
1,"Fast Food, Beverages",0,Not rated,0
1,Healthy Food,0,Not rated,2
1,"Chinese, Thai",3.1,Average,5
1,"North Indian, Street Food, South Indian, Fast Food, Chinese",2.6,Average,55
1,"Healthy Food, Juices",3.1,Average,8
1,Cafe,2.6,Average,29
1,Pizza,3.2,Average,69
1,"Pizza, Fast Food",3.3,Average,69
1,South Indian,3.2,Average,36
1,"Burger, Desserts, Fast Food",3.4,Average,36
1,"Ice Cream, Desserts",3.3,Average,18
1,"Desserts, Ice Cream",2.7,Average,17
1,Beverages,3.2,Average,19
1,"American, Fast Food",2.6,Average,47
1,"Desserts, Ice Cream",3.3,Average,18
1,Fast Food,2.8,Average,6
1,Chinese,2.6,Average,71
1,"North Indian, Mughlai",2.6,Average,46
1,Cafe,3.6,Good,53
1,"Ice Cream, Desserts",3.9,Good,51
1,"Continental, North Indian, Italian",3.7,Good,792
1,Italian,3.8,Good,601
